,Texto,Sentimento
2809,"acho engraçado a gente abriga o indivíduo na casa da gente,ai o cara vem desfazer da cara da gente !!!!!!!!!!!só no brasil mesmo ",nojo
2810,"gente, pára de reclamar como se o filipe luís não fosse ninguém! ",nojo
2811,"pensa numa porcaria de serviço esse do  ! dias de atraso na entrega e o atendimento só faz me dar números de protocolos, um atrás do outro.. ",raiva
2812,não é possível que um ônibus demore tanto assim,raiva
2813,"numa clínica meu filho não pode passar com  pq já é considerado adulto, na outra não pode passar pq é considerado criança. vai a merda! to com muita ",raiva
2814,"“o mentiroso quando é descoberto, fica com raiva ou se faz de vítima.”                 ",raiva
2815,"ser vc mim deixar ir, e depois vim atrás, sabe o que eu vou dizer "" vai tomar no cu"" ",triste
2816,quem tem amigo estourado?,medo
2817,tem melhor momento que a copa pra arquivar as investigações contra aécio póves?,nojo
2818,a gente veio ao mundo foi para deixar os homens loucos mesmo...se não for de  que seja de,triste
2819,não aguento mais perder no baralho,raiva
2820,"amigggaaaaaa, parabéns pela sua falsidade. não sou step.   ",nojo
2821,"e quando você tem o plano perfeito, e depois descobre que não vai dar certo. ",feliz
2822,quaseeeeeeeee,feliz
2823,de um ser imundo desses.,nojo
2824,minha vontade è de dormir e nunca mais acordar,raiva
2825,neste momento não estou bem com nada,triste
2826,"queria estar num sonho sem volta... mas sabe aquele sonho bom, então, era nele que eu queria estar  ",triste
2827,"brasileiro, o povo do mio ",nojo
2828,pq o ciumes existe,raiva
2829,"sim, ela é insana.              ",nojo
2830,"olha aí, começou a campanha municipal de vacinação contra raiva, em salvador e lauro de freitas. leve seu cão ou gato à um posto ou ao carro de vacinação que estiver na sua região.  ",raiva
2831,quem joga lixo no oceano tinha que ter os dois braços comidos por um tubarão branco!!,medo
2832,muitas pessoas passam a vida carregando o mundo nas costas     e muitas outras emoções afetam diretamente nossa saúde. não é tão simples aprender a controlar os…,raiva
2833,"""...amarra o  na chuteira que a  da nação inteira vai junto com você  trás essa porra brasil!..."" ",nojo
2834,quem joga lixo no oceano tinha que ter os dois braços comidos por um tubarão branco!!,medo
2835,começou,raiva
2836,"quando você descobre que na sua família a sua depressão não existe, somente a da sua irmã.        ",raiva
2837,meu celular ta novo ... ate q coloco o fone e a entrada ta estragada e só funciona o fone de um lado (testei no celular do meu pai funcionou normal),medo
2838,"q merda mano, bem q a bélgica poderia ter feito qnem com a alemanha em 1914  ",raiva
2839,tinha que ser o que?  ô time zicado!,raiva
2840,"mano essa porcaria ja ta gravada, oq tinha que gastar ja gastou, pq a universal nao upa logo no youtube em vez de engavetar   ",nojo
2841,de pirâmides,medo
2842,quando o seu dia está predestinado a ser um c* ele já começa com uma bela bosta,raiva
2843,inclusive meu maçarico da holanda foi levado.,raiva
2844,sociedadecriança de dois anos morre vítima da raiva em quelimane,raiva
2845,"esses dias recebi uma ligação da  me oferecendo 60 megas. agora me digam, pra quê????? se pago 15 megas e não recebo nem 1m.   ",raiva
2846,geralmente dá aquela pequena raiva! rs,raiva
2847,essa vossa mania de fazerem descrições e................,medo
2848,desconheço ser q perturbe mais a vida de uma pessoa q o tal do marceneiro! especifico o projeto de um jeito e ele simplesmente muda pra gastar menos mdf e nem me comunica. detalhe: paguei caro por isso.  muita desonestidade!,raiva
2849,ser cliente da   è tipo ser refém de sequestro ou assalto a banco.,nojo
2850,duvido nada performar havana,medo
2851,minha prima sai pros role dela e fica me mandando vídeo passando vontade,raiva
2852,preciso parsr de entear em rede sociais por dois dias pra parar de passar,raiva
2853,tudo o que você está com  agora está impedindo você de ser  deixe ir a raiva!,raiva
2854,sociedademisau adverte sobre medidas de prevenção contra raiva,raiva
2855,aquele domingo que você acorda de mal humor e nem sabe o motivo,raiva
2856,tenho muito que aprender......,raiva
2857,"""hmmm"" não é um tipo de resposta!! e sim um jeito de representar que vc está duvidoso(a)... mas de que serve os emojis né  ",feliz
2858,"localize sua dor, perceba o porquê dela! trate!               em… ",raiva
2859,sociedaderaiva mata três pessoas em inhambane,triste
2860,"da esquerda para a direita: agente de trânsito, josé nhantumbo, representante do ministério da agricultura e segurança alimentar, dr. rodrigues e dr. guilengue do ministério da saúde        ",nojo
2861,"pois é,   ... um mal terrível que guardamos dentro de nós       sem  sem… ",triste
2862,eiis que vc trabalha o mês todo recebe e perde teu pagamento....,raiva
2863,coisa que eu mais odeio éver quantas pessoas idosas são abandonadas por seus filhos em asilos.isso me revolta depois do camarada criado e gordo resolve que os pais já não servem mais e os abandonam,nojo
2864,fisiologia da raiva. continuação.,raiva
2865,- atibaia realizará campanha de vacinação contra a raiva em 54 bairros. mais informações no link: http://4et.us/gp8qcbatxbi7zcdt9…,raiva
2866,autêntica e verdadeira.,feliz
2867,quase quase quase quase...,raiva
2868,mano tem um bar na frente da sua casa é a pior coisa que você já acorda no domingo escutando aquele forró do carai,medo
2869,não sei lidar com gente fria e seca,raiva
2870,thiago ta triscando na minha ferida !,raiva
2871,senti hoje que mudaram o trânsito da cidade de  de um jeito só pra vc ficar com  de conversões a  kkkk. tô achando que o governo é de,medo
2872,aquele momento que minha irmã estraga minha camisa do naruto com o secador .,raiva
2873,"você pergunta, nós respondemos! andrea estevan: como posso controlar a ansiedade e a raiva?dra. luana martinez, psiquiatra e psicoterapeuta da equipe mancini responde:http://mancinipsiquiatria.com.br/blog/voce-pergunta-nos-respondemos2230437…    ",raiva
2874,"informação e vacinação são os melhores remédios contra a raiva. com tendência antivacinal, veterinários controlam a doença com dificuldade           ",raiva
2875,ranço não tem fim meeeeesmo!  capas para mais de 280 modelos de celular nas compras acima de r $ 75 o frete é grátis. compre aqui  http://querocase.com.br    # personalizável  # ranço,feliz
2876,tutores responsáveis por cães e gatos procuraram ontem locais para vacinar gratuitamente seus pets durante campanha contra a raiva que acontece no mês de agosto no país inteiro.,raiva
2877,vou me abster de qualquer comentário sobre a pesquisa.,medo
2878,vamos sair por aí com nosso sueter e guarda chuva...,raiva
2879,"parece uma coisa, qnd eu to pensativa   bia simplesmente brota com uma história e eu fico rindo demo demonioparabens ",medo
2880,hj estou com um humor nada normal . ja passei por . voltei,triste
2881,"já aviso,o dia que alguém tentar fazer isso em mim eu mato a facadas. ",raiva
2882,pau no cu de quem manda mensagem e do nada apaga .,triste
2883,como assim namo pensei q fôssemos noivas,nojo
2884,"manooo que ódio que dar quando voce tenta de tudo mais continua sendo chamada de preguiçosa(o), dar vontade de nao fazer nada ser o preguiçoso que dizem so de raiva ",nojo
2885,porque as pessoas ficam provocando a gente quando a gente tá de tpm ?! quero mataaaaar um hj,raiva
2886,"mês de vacinação contra a  em  aproveite p/ imunizar seu  no posto da seção de vigilância e controle de zoonoses, na av. pinheiro machado, 580, marapé. a campanha acontece de segunda a sexta, das 9h às 16h e a partir de segunda teremos mais postos de vacinação.",raiva
2887,após um drible desse. treme de,raiva
2888,"nem vou zoar o vasco, porque  na próxima semana, é o flamengo.  e olha que podemos ter esse sentimento duas vezes. uma já praticamente certa (libertadores) a outra copa do brasil.  que ódio  ",raiva
2889,frases e citações!,medo
2890,após um drible desse. treme de,raiva
2891,não é possível que essa plataforma da escola não funciona só pra mim aaaaaa não consigo entrar,raiva
2892,você fica bravo frequentemente? conta pra gente!,raiva
2893,por que deus não olha pra mim?,nojo
2894,nunca foi tão difícil assistir riverdale ..,triste
2895,"obrigatória para cães e gatos, vacinação é a forma mais eficaz de prevenir a doença; serão mais de 1.900 postos na cidade            ",raiva
2896,são algumas coisas que me deixa fula da vida:fila de banco;trem cheio;download que não termina etela azul!!o que te deixa fula?,raiva
2897,acordar com as amiga ligando para vc cobrando algo não tem preço,raiva
2898,a ferá sempre indomável wolverine.《《《《《《《《《○》》》》》》》》》》,raiva
2899,"olha, vou te contar.. ser  tem que ser por muito  .. pq olha...  é só  meu deus! ",raiva
2900,"rezando pra que essa revisão mara, e cara, faça meu artigo ser publicado!     ",nojo
2901,"aí gente, tem cada   nesse  q a gente fica  feliz e leve, e sai "" e c  de tudo. ah não! assim não dá! já deixei de seguir algumas pessoas, agora vou parar de visitar as # populares, pq só dá twitt, ou com brigas, ou destilando ódio.",raiva
2902,pronto desbloqueei todos... não me sinto no direito de guardar  e manter  com alguém somos todos filhos do mesmo  deus  sem mágoas sem rancor e zero bloqueados boa noite,raiva
2903,como pode uma pessoa ficar satisfeita somente quando stressa a outra?    esganar,raiva
2904,"uma cena que mete bue  é aquelas pessoas que dizem ""ah porque quem n der like na minha foto eu vou block"" e se a pessoa n gostar da foto?? que eu saiba não é obrigada a dar like, isso é apenas uma atitude estupida, essas pessoas que se acham bue sociais metem me bue raiva!",nojo
2905,ba meu  o caldeira deu um atrake nos pia da vila aqui na frente de casa e quebro os pia a pau se eles fazer nada né meu que abuso de poder e depois me pedem pq eu odeio esses verme que só pq tem farda acha que pode sai batendo em qualquer um sem motivo,raiva
2906,em breve farei um vídeo sobre isso: ranço. aguardem...,raiva
2907,sobre o ranço...  é melhor não ter!...,triste
2908,"a raiva é uma infecção viral mortal transmitida para seres humanos a partir da saliva de animais infectados, geralmente por uma mordida. é muito importante vacinar os seus amigos de quatro patias.    ",raiva
2909,cadê minha carteira???,medo
2910,ontem eu doida pra fumar aí quando cheguei em casa que lembrei que tinha uma ponta no meu bolso,raiva
2911,cara... pq poupar jogador se o sp só está participando do brasileiro!! quem porra meu... fudeu meu cartola!! técnico idiota!!,raiva
2912,bolação c quem mexe c namorada alheia....mexe c a minha q arranco suas vértebras pela garganta...   o que vcs fazem c um tralha desse?,raiva
2913,segundo discovery channel o animal mais rápido que existe é uma mulher com  digitando no whatsapp,raiva
2914,conheça mais sobre os sintomas da  na matéria da repórter raquel rieckmann,raiva
2915,"que porcaria!  é a segunda compra que fazem no meu nome e não estou nem online. tento falar por chat, atendimento e nada! me atendam! ",raiva
2916,alerta sanitário: vacinação contra a raiva prossegue em diversos pontos da cidade de santos|sp.                  http://dicasdesantos.com.br/2018/04/animais.html…,raiva
2917,a droga do meu celular deu problema e não liga mais.,raiva
2918,"foda é ver que não adianta fala nada contra certos tipos de coisas, pra ajuda é logo as coisas que você odeia.!  ",raiva
2919,osasco só vacinou metade dos cães e gatos contra raiva,raiva
2920,"a  é uma  primária e inata. embora ela seja, na maioria das vezes, uma emoção desagradável, preferimos não dizer que seja uma emoção negativa, uma vez que é natural e necessária.leia mais no artigo de alcione marques --> ",medo
2921,telefone de repartição pública existe pra ninguém atender.,raiva
2922,sábio dalai lama.          em gramado - serra gaúcha/rs,feliz
2923,a vida ti surpreende,feliz
2924,"eu e o jr fizemos faxina, agora pra tomar banho falta água,  ",feliz
2925,dia de vacinar meus   e  contra a,raiva
2926,sempre eu...,feliz
2927,então a culpa é do mês que eu nasci!!,triste
2928,x  ensaio com o grupo de dança  em rio grande do norte,feliz
2929,pensando:aiai; não existe traição maior do que guardar um chocolate... aí horas depois vc vai pega-lo  e descobre q outra pessoa comeu um pedaço.,raiva
2930,ranço..,raiva
2931,se tem uma coisa que eu detesto nessa vida é ser avisada em cima da hora pra fazer alguma coisa.,raiva
2932,"sociedadetomaram vacina, mas (ainda) não estão livres do vírus da raiva         ",raiva
2933,o sono acaba com meu humor.,feliz
2934,"    em praia grande, sao paulo, brazil ",feliz
2935,depois desse jogo esse vinícius araújo não pode mais vestir a camisa do  o cara errou tudo! perdeu as melhores chances!,raiva
2936,e eu empresto as coisas no dia que vou precisar odeio ser boazinha,medo
2937,"odeio dormir com raiva, pois acordo com mais raiva ainda... que loko nao????   ",raiva
2938,"nosso jornal informa: ainda da tempo de vacinar seu animal de estimação contra a raiva, veja onde...            ",raiva
2939,"apenas alguns registros dos dois últimos dias de sol. sim, pois hoje está chovendo de novo e assim será pelos próximos dias     @ porto alegre, rio grande do sul",feliz
2940,primeiro a gente xinga. depois a gente encontra a solução.,raiva
2941,"    #   em paracatu, minas gerais, brazil ",feliz
2942,a:16:00- vamo sair daqui a pouco néb: 16:00- sim a: 16:15- tô saindo de casa b: 16:20- n vai dar,medo
2943,"caramba to sem nenhuma paciencia para ver tv, tô chata. com dor de cabeça e tenho q dormir pq tenho q acordar cedo ",triste
2944,"papai fica falando o ano todo que não gosta de fulano. todo domingo, ele chama fulano pra tomar banho de piscina. ",feliz
2945,bah valeu  em pleno domingo minha internet foi pro saco. não tem um mês que passe sem cair uma ou duas vezes. e técnico só na terça. aí o desconto vem em centavos.,raiva
2946,uma falta de respeito com a nossa história e cultura parabéns políticos se importem menos com as escolhas pessoais do seu povo e cuida da cultura deles,nojo
2947,"mais taxas, q absurdo...                        ",raiva
2948,"enquanto isso, em são paulo, as coisas não estão lá muito bem, também! aff!   ",nojo
2949,"sim, agora, esses malditos políticos aparecem!... para cuidar do museu, nem pensar!   ",nojo
2950,"parabéns ao políticos do rio de janeiro, por destruírem este símbolo do brasil.    ",nojo
2951,em fasano,feliz
2952,já começou o emporcalhamento na rua em frente de casa.,medo
2953,"controle sua raiva, ela funciona muito bem quando bem redirecionada. ",raiva
2954,- vacinação antirrábica imuniza mais de 36 mil animais. mais informações no link: http://4et.us/btnnw6zkel51mzhca…,raiva
2955,será que da pra alguém apagar essa luz,medo
2956,profundo   imensa,raiva
2957,"eu vim trabalhar tão satisfeita, chego aqui tenho uma raiva tão grande.   ",raiva
2958,"não entendo o que você quer, não cansou de se esconder??",nojo
2959,gostaria de agradecer publicamente ao  que não quis abrir uma conta pra mim aqui em santarém porque o movimento está grande demais e só vai fazer isso depois do dia 15,raiva
2960,"o povo agora deu de me chamar de cobra, a única cobra ak é a que fica presa na minha cueca seus fdp     ",nojo
2961,para,feliz
2962,impossível dormir com essas músicas extremamente horríveis do vizinho!!!,nojo
2963,"essas pessoas que viajam é querem acordar nove horas e sair onze. nem eu, q sou a rainha do sono, viajo pra ficar dormindo.  ",raiva
2964,"vivemos numa sociedade de imbecis que, por odiar alguém, compartilha tudo como se fosse a mais absoluta verdade. é a forma de justificar o que sente.          ",nojo
2965,"oração contra o estresse      da irritação: livrai-me, senhor!das palavras grosseiras: livrai-me, senhor!da impaciência com o próximo: livrai-me,... ",raiva
2966,não tem um doce nessa casa.,triste
2967,vocês também ficam querendo mandar indireta mas se contém por conta das tretas kkkkk,nojo
2968,"caralho que loucura, isso nunca aconteceu comigo antes  ",raiva
2969,queria q o  me explicasse isso !0 visualizações mas como ninuém viu ? se tem 3 comentários e 8 likes ?kkkkkkrindo de raiva !!!!,medo
2970,"trabalho em grupo do filho: professora fala uma coisa, mas as mães do grupo dizem que ela está errada... claro, são todas entendedoras de educação! a professora é só uma qualquer. ",nojo
2971,a pessoa parece q já acorda com vontade de atazanar os outros,nojo
2972,"arbitragem mais um vez  nos roubando dentro de casa, lamentável esse tipo de situação, palmeiras tem q jogar mta bola p ganhar, pq se depender da arbitragem já sabemos quem “ganhou”    ",raiva
2973,quando a folha do caderno é fina,raiva
2974,"odeio quando vou na manicure/pedicure e deixam uma lasquinhas, é mandar eu estragar cutucando ",raiva
2975,"tentando explicar isso no face, mas tem gente que só usa isso como desculpa, talvez pra não dizer que ama o condenado. usei todos os argumentos do mundo e a mulher chamando ele de machista, ainda que fosse verdade, algo muito pouco pra justificar seu voto  ",nojo
2976,"com o fim da campanha de vacinação, município manterá unidades atendendo até o dia 29      ",medo
2977,"estava ouvindo uma rádio e prestei atenção em 2 propagandas políticas contra bolsonaro e uma do haddad falando mal do outro candidato. como são ofensivas, agredindo o próximo. cara, mostra suas propostas, qualidades, n perde tempo atacando outro.  ",raiva
2978,"""quando bate aqueles 5 minutos de raiva!""  ",raiva
2979,e o que sobrou?,raiva
2980,se atrasou? eu quebro tudo..,raiva
2981,em ponta negra,raiva
2982,&...,raiva
2983,"kd a crl da minha div? tava bonitinha ontem quando eu pushei, aí fiz o pull de novo e essa merda não aparece aaaaaa    ",raiva
2984,bom dia queria dormir até tarde mais ñ consigo que,triste
2985,só queria registrar meu ódio pelo sistema de renovação do documento veicular do país impitimado hell de janeiro,raiva
2986,aí você resolve ... ah vou comer algo diferente trabalhamos tanto no fds  resolve experimentar o  seu pedido vem errado e até agora não consegui comer  isso porque meu pedido chegou errado as 21h até agora não voltou,raiva
2987,"facebook do kct, como pode dizer que eu infringir suas diretrizes sem nada tem feito de errado!porcaria de algoritmo lixo vsf viu, uma publicação de 1mi de views apagada ridículo!     ",nojo
2988,conclusão terminei meu domingo com muita raiva pelo desrespeito desse aplicativo o  e com fome,raiva
2989,"ai eu penso q é algo sério e na verdade é só ele querendo tentar me iludir mais uma vez, porém já aprendi isso e n caio mais, mas ele n percebe ",triste
2990,"http://blogesdrasfalcao.blogspot.com     em são paulo, brazil ",feliz
2991,"ok, desisto desses aplicativos. ",raiva
2992,&   produção:,raiva
2993,chegamos no  !,feliz
2994,mais um dia que não deu pra ir  cortar o cabelo.,medo
2995,"tem cara aqui no sport q não é homem é um muleke, só tem tamanho, parece q tem merda na cabeça, qual a graça mano de fazer os outros de idiota? batendo, querendo intimidar só por ser mais novo?  ",nojo
2996,passando  oxiii,raiva
2997,"você guarda, guarda, mas um dia você precisa soltar tudo isso de você    ",medo
2998,- folha de s.paulo,raiva
2999,vocês já viram esse último videozinho feito com muito carinho? hoje às 16:30 sai um novo,raiva
3000," por almoçar sozinha, porém  pela netflix ser todinha minha na tarde... obg  por essa paz em casa, sozinha ",feliz
3001,quando  que estou   estarei   para toda  ! seja  em…,feliz
3002,"amanhã começo mais tarde,  porém  pq tenho evacom de francês",triste
3003,de um tempo,triste
3004,mentiroso,nojo
3005,"você está  , em grande  , enfrentando  ? jesus cristo enxugará suas  e te fará  . creia nele e aceite-o como seu salvador!   sem   só    .  não,  sim.",feliz
3006,infelizmente é minha última madrugada em,triste
3007,vc n falo isso cmg hjjj  — vou falar agora ent  joão marcos 3 ômega fiquem avontade,triste
3008," mas nada impede de se feliz com o meu amor  suprevitalli      e  em barueri, brazil ",feliz
3009,se eu fosse hexa tava,triste
3010,o problema é descobrir tarde.,triste
3011,é bem assim toda segunda...bom dia!,feliz
3012,a playlist coração partido do spotify eh a melhor pra sofrer de amor!   e  nessa,triste
3013,pq acordei e nao tinha mensagem sua pelo fato de minha sobrinha de 6 anos estar ouvindo envolvimento desde as 11 da manhã,triste
3014,sobre meu despertador de hoje...,triste
3015,"você gosta de um abraço apertado? então não espere por ele, vá e dê esse abraço gostoso em quem você ama.          ",feliz
3016,"cheguei em casa e o comércio já estava todo aberto, graças a deus! é duro a gente se ver à mercê de meliantes.    ",feliz
3017,"mais claro q isso não dá pra ser...se ainda insistir q isso não vai acontecer, é pq vc apoia a ideia de q ""td bem se alguns inocentes vão morrer"".faz parte, né?   ",nojo
3018,"o meu povo perece, por falta de conhecimento!  ",feliz
3019,o deserto da depressão pode matar. peça ajuda antes que você se veja sozinho(a),raiva
3020,pare de se machucar...,raiva
3021,"as vezes algumas coisas são muito tristes e mais profundas do que possamos imaginar.  aceitando o alzheimer, uma perda de cada vez...     ",triste
3022,alguém já teve a sensação de que esta sendo vigiado a cada lugar que vai? pqp acho que to ficando paranóico!,triste
3023,e quando a tristeza bate? o que se faz?,raiva
3024,eu amo ver políticos se fodendo... pena que eles passam todos os dias e é os nossos políticos.,nojo
3025,todos apostando no tite! e quem foi o burro da história ?apostando no gabriel e fernandinho!sério? porque os técnicos são teimosos assim   - teimoso /2018felipão - teimoso /2014dunga teimoso - /2010até quando vamos ter esses treinadores ????,medo
3026,“benfiquistas” 3.º anel sagres:,raiva
3027,"pior virada de ano, longe dos amigos e da namorada ",triste
3028,porque o vocalista que eu gosto tem uma gota de chuva tatoado no rosto?,medo
3029,que ano novo.. se já está assim imagina como vai ser o resto do ano...,feliz
3030,cansado de nunca ganhar bingo,triste
3031,a missão de beijar alguém no primeiro dia do ano falhou,triste
3032,mas to pensando q minhas amigas tão viajando e essa semana eu vou treinar sozinha.,triste
3033,por uma pequena eventualidade não pude estar na igreja para comemorar a chegada do novo ano.,feliz
3034,pode vir quantos anos novos quiser minha cabeça ainda está sofrendo por esse semestre que não acabou,medo
3035,o ano começa e traz aquele momento de ligar de volta o despertador. isso que dá não acertar as dezenas...,raiva
3036,algumas horas de 2018 e eu já tô tomando uns unfollows,triste
3037,acho q n foi :((((,triste
3038,só vou beijar sexta feira,feliz
3039,tive que jogar minha calça fora,triste
3040,não te fez pra ficar  http://fb.com/apallavradedeus,raiva
3041,desanimei em me revelar vendo vc de papo com outros contatinhos  — psssss da onde,medo
3042,25 dias e minhas férias acabam já,triste
3043,se eu virasse pra mim e falasse que esse seria meu primeiro problema de 2018 eu daria risada ...,triste
3044,meu cólica é coisa do diabo e eu tô no inferno,medo
3045,"tao ruim quando a gente fala ""vamo"" e a outra pessoa diz também ""vamo"" e nenhuma das duas vão por motivos de estarem longe uma da outra ..  ",nojo
3046,"tao sozinho em meia tanta multidão, como muitas vezes nos sentimos       ",triste
3047,neste momento me encontro sentado em cima do armário perto da tomada,medo
3048,minha mãe e meu pai amam mais minha prima do que eu,triste
3049,ainda n dei meu primeiro beijo do ano,triste
3050,como não ganhei na mega da virada vou ter q refazer todos os meus planos.,triste
3051,um calor desse eu no trabalho e a geladeira em casa cheia de cerveja,feliz
3052,é muito triste quando você é a ultima a fazer 18tão do bonde,raiva
3053,tentei pegar marquinha mas não consegui,triste
3054,"celular de homem é igual cebola, se vc mexer, vc chora kkkkkkkkkk",nojo
3055,hoje é vozinha da minha amiga faleceu e não deu pra eu ir,triste
3056,as aulas ainda nem começaram e eu já tô com vontade de chorar só de imaginar que minhas férias vão acabar.,triste
3057,meu instagram não tá tendo aquelas máscaras de coelho e tals,medo
3058,e eu em pequena sonhava ser dentista hahaha so falta a média,triste
3059,separou nosso grupo aaa,triste
3060,cadê as críticas de black mirror nessa nova temp gente??!!! depois daquele epi sensacional das abelhas ainda,medo
3061,cheguei a um ponto que os meus amigos precisam levantar minha auto estima,triste
3062,argélia: afetadas por câncer são abandonadas pelo marido após mastectomia,triste
3063,não é real ter que procurar vestido em vez de caderno,medo
3064,todo mundo já vendo em que sala caiu e com quem vai estudar e eu aqui curiosa até fevereiro pq o csa não faz isso...,raiva
3065,manda snap com hora pra pessoa q tu mais queria pegar — eu ainda n tenho o snap do justin biber,triste
3066,"negaa eu te levei em casa de carro e nem se quer vc me deu um beijo... </3 ....  — fazer oq né, acontece... ",triste
3067,eu to achando é muito estranho esse acordo da diadora com o vasco é uma marca em decadência e de pouca relevância do futebol internacional não quando vão pagar mas me parece muito suspeito vindo dessa diretoria,medo
3068,a ultima mensagem que eu mandei foi perguntando se ia ter comeback ela só visualizou,triste
3069,"vejo aqui o pessoal ganhando tantas coisas que pedem,eu só queria duas tomografias,uma radiogragia e uma espirometria para meu pai poder fazer a cirurgia de ca de bexiga e ninguem ajuda! ",triste
3070,começou o hang the dj e pensei q não sei mais o que é um encontro,triste
3071,boa noite para você que também está a 18 dias sem pc,medo
3072,ontem a essa hora eu estava rebolando muito e hoje estou largado no sofá,triste
3073,vou   algo que pensei me deixo  só não sei o que !.,medo
3074,vou perder a novela,triste
3075,fiz gelatina pela primeira vez e taquei o dedo pra ver se ia empedrar ou virar gelatina msm sei la ner....,triste
3076,se eu contar vou levar um fora  — qm nao arrisca n petisca,triste
3077,e com fome,triste
3078,dia 13 eu vou fazer prova de cursinho mas queria mesmo era estar me preparando pra segunda fase da unicamp,triste
3079,"meu deus, nunca que eu vou ter lauren follows gente ",medo
3080,"mas é que você é linda mesmo haha  — awwwwn que fofura!!! obrigada anon, agora queria saber quem é  ",feliz
3081,agora ficarei aqui com saudades até amanhã,triste
3082,fico mal quando fico no vácuo por alguém e de ontem pra hoje duas já me deixaram,triste
3083,"peguei um busão com poltrona super confortável, mas sou baixinha e não tô alcançando o chão huahuahua ",triste
3084,amas nem adianta ter a mesma idade sendo que não vai rolar rsrs,nojo
3085,agora to saindo do  !,triste
3086,praticamente só eu te mando pergunta aqui é isso mesmo? — kkké,medo
3087,sozinho em casa e com fome,triste
3088,mandei paulo ir na faculdade assinar meu contrato mas ele n quer ir,triste
3089,eu nem gosto de assistir copinha pq lembro que meu sonho era ser jogador de futebol e eu não passei nem no teste do time da cidade,raiva
3090,continuo a cair no abismo da decepção com aqueles que permitiram esses eventos na política brasileira.,nojo
3091,aquele momento em que você tem mil coisas para fazer mas sua falta de atenção de procrastinação não colaboram com suas metas de vida ...,feliz
3092,com minha amiga trabalhando ela não ta tendo tempo pra mim mais,triste
3093,rosto lisinho e macio porem duas caixas de bombom inteiras no armário,triste
3094,meu outro francês perdeu a final,triste
3095,e o ser humano leva a ferro e fogo que o mundo é dos espertos,triste
3096,minha mãe me ligou pra dizer que me ama e que ta indo pra praia enquanto eu to indo pega o ônibus pra ir pro cfc,medo
3097,eu no big brother ia ser aquele que ia sair no primeiro paredão e nem convite pra foto sensual eu ia ganhar,triste
3098,falei meu nome lindo e tu disse que não pega  — se revela po,triste
3099,"exceto pelos nossos papis, hall & oates é muito pouco valorizado, bicho ",raiva
3100,nossa eu to mt  pois me afirmaram que sou uma pessoa grossa,triste
3101,com certeza essa foi a pior conversa que eu tive...,triste
3102,tem como eu voltar pro meu sonho que eu tirava mil fotos com o messi e ainda ganhava blusa de presente do suárez? é que eu acordei e a realidade doeu não tem foto nenhuma na galeria muito menos minha blusinha linda que eu ganhei,triste
3103,queria fazer um open pro meu niver mas n vou ter tempo de organizar,triste
3104,"meu pai é muito homofóbico rs. e cada vez que falo com ele sobre esse assunto, percebo que ele é mais homofóbico do que eu pensava que era rs. ",medo
3105,"tenho nojo de olhar pra mim, me dá ódio, raiva, tristeza e decepção. não consigo ter o corpo que quero ",nojo
3106,"5g sendo testado em alguns países, e aqui no brasil nem o 3g pega direito, 4g nem se fala kkkkkkkkkkkkkkk  ",triste
3107,510 tá morrendo,medo
3108,já cagou hj? — ainda não!,triste
3109,"queria tá transando , massssss querer não é poder . ",triste
3110,vc fala q gosta pra caramba de mim ... mas esquece de minha existência  — como assim )): me chama na dmmm,triste
3111,"tem namorada? — não, eu sou sozinho  ",triste
3112,assistindo dream boat na netflix. tudo de clichê e feio da comunidade gay em um documentário.,nojo
3113,"várias coisas pra fazer nesse começo de ano, sepa nem pra sp vou ",triste
3114,faz 6 meses que venho pedindo para o  remover o numero do meu celular do sistema deles e não resolvem o que devo fazer ? me mandam sms toda semana e nem tenho conta lá! :(,raiva
3115,pq tem gente  pq n vai no coachella isso nem eh no brasil,raiva
3116,"você longe e descobre que um grande amigo seu não ta bem, sequestro relâmpago e violência física. me pergunto “até quando!?” viver numa metrópole é incrivel por n coisas, mas a violência tá foda!     ",triste
3117,"asfixia  tendencias2018, 12 noticias17, 12...  ' ¿     ",feliz
3118,estou    com vc vc não quer ver o sol nascer e o por do sol do nosso castelo?!,triste
3119,primeira decepção do ano foi meu amigo estar namorando uma piranha,triste
3120,[4/1 20:59] mozinho: nunca mais falou cm ....  não?[4/1 20:59] eduarda rodrigues: não [4/1 21:01] mozinho:,triste
3121,bianca foi morar lá longe e não me deu minhas baquetas,triste
3122,só eu que não tô conseguindo postar nada do meu gatinho gente?,triste
3123,depois de séculos vim dar uma passadinha no twitter e descubro que os poucos seguidores que tenho são tudo árabe,medo
3124,peppa fica me mandando snap do corpo dela e eu fico  :c,medo
3125,"sai da praia do sono ontem 12:00, agora é 13:48 e eu ainda tô em ubatuba ",triste
3126,ainda não recebi o meu primeiro nudes do ano...,triste
3127,pena que vou perder a novela,triste
3128,meu @ não quer mais me ver não,triste
3129,hj o dia não começou tão bem como gostaria,triste
3130,estão gravando na tijuca bairro que a mariana morou a vida toda e ela não está presente,feliz
3131,mas um aniversário  sem vc aqui,triste
3132,com sono porém sem conseguir dormir,triste
3133,"aí tu tá feliz e de repente td muda.  mas tenho que me acostumar... minha vida sempre foi assim, nunca vai mudar. me dá raiva de eu me iludir. ",triste
